,Item Name,Comments,Price
643,ASUS Turbo GeForce RTX 2060 DirectX 12 TURBO-RTX2060-6G 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,,$406.26
644,XFX RS XXX Edition Radeon RX 570 DirectX 12 RX-570P427D6 4GB OC+ 1284 MHz XFX Custom Backplate 256-Bit DDR5 PCI Express 3.0 CrossFireX Support Video Card,"Limited time offer, ends 09/16",$119.99
645,SYBA 2 Port Serial Mini PCI-e Controller Card (RS-232) Model SI-MPE15046,,$19.99
646,SUNIX 2-port RS-232 Universal PCI Serial Remap Board Model SER5037D,,$30.99
647,"SYBA 4-port (2x USB3.0; 2x SATAIII) PCIe, x4, Revision 2.0, Renesas Chipset, with Full Model SD-PEX50063",,$24.99
648,GIGABYTE Radeon RX 580 DirectX 12 GV-RX580GAMING-8GD 8GB 256-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,,$311.35
649,SIIG 4-Port USB 3.0 PCIe Model JU-P40412-S1,,$36.63
650,SYBA 2 Port M.2 B key and 1 Port M.2 M Key PCI-e x4 Adapter Card Model SI-PEX40124,,$21.99
651,D-Link Wireless Dual Band AC1000 Mbps USB Wi-Fi Network Adapter (DWA-180),,$49.95
652,"GIGABYTE GeForce RTX 2070 Super GAMING OC WHITE 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SGAMINGOC WHITE-8GC Video Card",,$855.55
653,SIIG DP CyberSerial Dual PCIe Model JJ-E20011-S3,,$53.26
654,SIIG DP 2-Port USB 3.0 PCIe Model JU-P20612-S1,,$25.21
655,iStarUSA DD-666-2U-M 2U PCIe x16 to PCIe x16 Riser Card Middle Position,,$57.99
656,Silverstone Expansion Card Model SST-ECU04,,$40.99
657,Hawking Technology Hi-Gain Wireless-AC Dual-Band USB Network Adapter Certified error-free streaming (HD65U),,$58.99
658,MSI GeForce GTX 1660 DirectX 12 GTX 1660 VENTUS XS 6G OC 6GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,,$259.24
659,Refurbished: GIGABYTE GeForce RTX 2080 DirectX 12 GV-N2080WF3-8GC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,,$579.99
660,StarTech.com USB to PS2 Keyboard and Mouse Expansion Slot Adapter Model USBPS2PLATE,,$11.73
661,Sabrent NT-USB20 USB 2.0 to RJ45 10/100 Converter,,$14.95
662,"LAVA Computer PCI Express Serial Port Card, RS-232 Model Par-PCIe",,$10.99
663,PowerColor RED DEVIL Radeon RX 580 DirectX 12 AXRX 580 8GBD5-3DH/OC 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support ATX Video Card,,$269.47
664,"EVGA GeForce GTX 1660 XC Ultra GAMING, 06G-P4-1167-KR, 6GB GDDR5, Dual HDB Fans",,$264.16
665,NETGEAR A6150-100PAS Wi-Fi USB Adapter - AC1200 Dual Band,,$49.99
666,Intel Cable A1U4PRTCXCXK Oculink 1U 4Port Retimer Card Riser 1 or 2 Connects Cable Kit (A1U4PRTCXCXK),,$88.65
667,2 Ports USB 3.0 express card expresscard 34mm/54mm hidden adapter for laptop_DM,,$23.91
668,SIIG Add-On Card Model JJ-P45012-S7,,$37.24
669,Real New T919 Hackintosh PC BCM94360cd WiFi 1750Mbps Bluetooth 4.0 Desktop PCI-E Card for macOS,,$79.69
670,Creative Design For Express Card 34mm to Printer Parallel Port Adapter ExpressCard Laptop Notebook,,$31.34
671,MSI Video Card GTX 1050 TI 4GT OC G1050T4TC 4GB GDDR5 128Bit PCI Express,,$222.29
672,New Packing for usb 2.0 wifi wireless adapter network internet lan card 802.11n/g/b mini desktop,,$5.99
673,SYBA SI-MPE30018 FireWire 800 IEEE1394b 2 Port and 400 IEEE1394 1 Port to mPCIe Mini PCIe Controller Card,,$29.99
674,Dell Nvidia GeForce GTX1070 8G DDR5 MXM 3.0 N17E-G2-A1 Mobile Video Graphics Card,,$799.00
675,MSI GeForce GTX 1650 VENTUS XS 4G OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,,$179.66
676,TRENDnet TEW-804UB AC600 Dual Band Wireless Adapter,,$41.91
677,Founders Edition Pascal Architecture 6GB GDDR5 Nvidia GeForce GTX 1060 Graphics Cards,,$459.00
678,Sapphire Radeon NITRO+ RX 580 4GB GDDR5 PCI-E Dual HDMI / DVI-D / Dual DP w/ Backplate (UEFI),,$299.99
679,New Accessory PCI Express PCI-E 4 Port Serial RS-232 COM DB9 Card Adapter Converter,,$40.75
680,MSI GeForce GTX 1050 Ti 4GB DirectX 12 GTX 1050 Ti 4GT OC 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Graphics Card,,$222.28
681,MSI GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti 4GT OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,,$222.28
682,MSI GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti 4GT OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,,$222.28
683,6pcs PCI-E Express USB 3.0 1x to 16x Extender Riser Card Adapter With SATA 15pin Male to 6pin Power Cable,,$51.39
684,MSI NVIDIA GeForce GT 730 2GB DDR3 VGA/DVI/HDMI PCI-Express Video Graphics Cards,,$99.99
685,Buy High Quality PCI-E PCI Express 2 port USB 3.0 Card Adapter w/ USB 3.0 Front Panel,,$31.34
686,"SYBA 6-port (4x USB 3.0; 2x SATAIII) PCIe x1, Revision 2.0, VLI/ASMedia Chipsets with Standard Model SD-PEX50064",,$36.38
687,MSI Gaming GeForce GTX 1050 Ti 4GB GDRR5 128-bit HDCP Support DirectX 12 Dual Fan OC Graphics Card (GTX 1050 TI 4GT OC),,$222.28
688,MSI R9 270 GAMING 2GB 256-Bit GDDR5 HDCP Ready CrossFireX Support Video Card,,$290.00
689,ORICO USB 3.0 PCI Express Card Hub Controller Adapter Card with 2 Rear USB 3.0 Hosts and Internal USB 3.0 with 15PIN Power Connector -Black,,$19.99
690,Refurbished: MSI Radeon HD 6450 DirectX 11 R6450-MD1GD3/LP 1GB 64-Bit DDR3 PCI Express 2.1 x16 HDCP Ready Low Profile Video Card,,$29.99
691,EVGA GeForce GT 730 DirectX 12 01G-P3-2731-KR 1GB 128-Bit DDR3 PCI Express 2.0 Video Card,,$73.99
692,GIGABYTE GeForce GTX 1060 DirectX 12 GV-N1060WF2OC-3GD 3GB 192-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,,$289.00
693,Refurbished: MSI Radeon RX 560 DirectX 12 RX 560 AERO ITX 4G OC 4GB 128-Bit GDDR5 PCI Express x16 (Uses x8) HDCP Ready CrossFireX Support Video Card,,$109.99
694,Tenda U12 AC1300 Wireless Dual-Band USB Adapter,,$15.99
695,Sonnet Technologies G10E-SFP-2XA-E2 Presto 10Gb Ethernet Dual Sfp+ 10 Gigabit Ethernet Pcie Card,,$261.07
696,Epson OT-WL05 - Wi-Fi Adapter for Printer,,$93.99
697,"SYBA SY-ADA23065 Wireless adapter / Wi-Fi adapter / Wi-Fi Dongle, N150 Wireless Dongle USB with external 5 dBi High Gain Antenna",,$13.79
698,SIIG PCIe Card w/ 2 Serial and 1 Parallel Port Model JJ-P21211-S1,,$32.33
699,StarTech.com 4 Port RS232 Mini PCI Express Serial Card w/ 16650 UART Model MPEX4S552,,$86.47
700,GIGABYTE GeForce GTX 1080 DirectX 12 GV-N1080XTREME W-8GD R2 8GB 256-Bit GDDR5X PCI Express 3.0 x16 SLI Support ATX Xtreme Gaming Water Cooling Video Card,,$849.99
701,QLogic - QL45412HLCU-CK - Dual Port Gen3 40gb Qsfp+ Pcie Network Interface Card,,$437.06
702,SIIG 2-Port 9-pin Serial Ports PCI Card Model JJ-P20511-S3 - OEM,,$30.55
703,SYBA MiniPCI-e Wi-Fi 802.11N N300 to PCI-e x1 Wireless Card,,$18.35
704,"RIITOP Dual M.2 SSD to PCIe SATA Adapter, M Key M.2 NVME AHCI SSD to PCIe 3.0 x4 and B  Key M.2 SSD to SATA Adaptor Converter Card with Low Profile Bracket and 2Pack Heatsink","Limited time offer, ends 09/12",$19.99
705,TP-Link Archer T6E PCI Express AC1300 Wireless Dual Band PCI Express Adapter,,$38.99
706,Mellanox Technologies - MCX4421A-ACQN - Mellanox ConnectX-4 Lx EN MCX4421A-ACQN - Network adapter - PCIe 3.0 x8 - 25,,$241.99
707,Iogear GBU522 Bluetooth 4.0 Dual-Mode USB Mini Adapter,,$17.05
708,STARTECH PM1115U2 10/100 Mbps Ethernet to USB 2.0 Network LPR Print Server,,$43.99
709,Intel 1U PCI Express Riser FHW1U16RISER2 (Slot 1),,$26.73
710,"Refurbished: ASUS Certified PCE-AC55BT B1 Wireless-AC1200 Bluetooth 4.2 PCIe / MPCIe Adapter IEEE 802.11ac, IEEE 802.11a/b/g/n PCI Express Up to 1.2 Gbps Wireless Data Rates",,$24.99
711,GIGABYTE AORUS Radeon RX 580 DirectX 12 GV-RX580AORUS-8GD 8GB 256-Bit GDDR5 PCI Express 3.0 x16 CrossFireX Support ATX Video Card,,$301.12
712,"SIIG CN-WR0811-S2 Dp Wireless-N Pci Express Wi-Fi Adapter - Network Adapter - Pcie Low Profile - 802.11B, 802.11G, 802.11N",,$24.98
713,EVGA GeForce 6200 DirectX 9 512-A8-N403-LR 512MB 64-Bit GDDR2 AGP 8X Video Card,,$299.99
714,StarTech 3 Port 2b 1a PCI Express 1394 FireWire Adapter Card,,$61.16
715,Sonnet Echo Express III-D Desktop Thunderbolt 2 Expansion Chassis #ECHO-EXP3FD,,$788.99
716,Silverstone Expansion Card Model SST-ECS05,,$533.99
717,EVGA SuperClocked 01G-P3-1463-KR GeForce GTX 560 (Fermi) 1GB 256-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,,$269.99
718,WATCHGUARD TECHNOLOGIES WGA35703 WATCHGUARD AP325 AND 3 YR BASIC WI FI,,$508.99
719,HP 8265 IEEE 802.11ac Wi-Fi/Bluetooth 4.2 Combo Adapter for Workstation,,$60.99
720,4-Pack Ver006C Mining Dedicated PCIe Riser Cable Card Riser Adapter Cryptocurrency PCI Express 1X to 16X Extender Mining Rig 60cm USB 3.0 6Pin Power,,$29.99
721,12-Pack Corn Electronics Updated Ver008S Mining Dedicated Riser Card PCI-E Express Cable 1x to 16x Ethereum ETH Mining 60cm USB 3.0 Cable 4 Solid Capacitors LED Indicator and Fuse Included,"Limited time offer, ends 10/01",$13.99
722,8-Pack Ver006C Mining Dedicated PCIe Riser Cable Card Riser Adapter Cryptocurrency PCI Express 1X to 16X Extender Mining Rig 60cm USB 3.0 6Pin Power,,$52.99
723,12-Pack Ver006C Mining Dedicated PCIe Riser Card Riser Adapter Cryptocurrency PCI Express 1X to 16X Extender Mining Rig 60cm USB 3.0 6Pin Power,,$76.99
724,Supermicro RSC-R1UW-E8R Riser Card,,$29.99
725,IOGEAR 2-Port SuperSpeed+ USB-A PCI-Express Card Model GIC3U2,,$41.35
726,CORN M.2 NGFF PCIe M Key Male to PCI-e Express 4X Female Converter Adapter Card with Floppy 4 Pin to Molex 4 Pin Power Cable&Screw&Screwdriver Monero BTC ETH,,$5.99
727,ASUS Hyper M.2 x16 PCIe 3.0 x4 Expansion Card V2 supports 4 NVMe M.2 (2242/2260/2280/22110) up to 128 Gbps for Intel VROC and AMD Ryzen Threadripper NVMe RAID,,$54.99
728,ORICO Monster USB 3.0 PCI - Express Card with 5 Rear USB 3.0 Ports and 1x Internal USB 3.0 20-PIN Connector Controller Adapter Card (PVU3-502I),,$19.99
729,QUADRO RTX 5000 GCARD RET SCB SB,,"$2,103.95"
730,Refurbished: MSI GeForce GTX 1060 DirectX 12 GEFORCE GTX 1060 3GT OC 3GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,,$134.99
731,"ZOTAC GAMING GeForce GTX 1660 6GB GDDR5 192-bit Gaming Graphics Card, Super Compact, ZT-T16600F-10L",,$262.05
732,NETIS WF2190 AC1200 Wireless High Gain USB 3.0 Adapter with Dual 5 dBi Antenna & USB Cradle Extension Compatible with Windows MAC Linux OS,,$25.99
733,Refurbished: ZOTAC GeForce GT 730 DirectX 12 ZT-71111-10L 1GB 64-Bit DDR5 PCI Express 2.0 HDCP Ready Video Card,,$29.99
734,"Sapphire Radeon NITRO+ RX 580 8GB GDDR5 PCI-E Dual HDMI / DVI-D / Dual DP w/ Backplate SPECIAL EDITION (UEFI), 100411NT+8GSEL",,$375.47
735,MAXELL - 190319-20PK,,$53.48
736,MAXELL - 190319-50PK,,$124.58
737,MAXELL - 190319-30PK,,$77.18
738,Refurbished: MSI GeForce GTX 1060 DirectX 12 GEFORCE GTX 1060 3G OCV1 3GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Cards,,$119.99
739,6-Pack Corn Electronics Updated Ver008S Mining Dedicated Riser Card PCI-E Express Cable 1x to 16x Ethereum ETH Mining 60cm USB 3.0 Cable 4 Solid Capacitors LED Indicator and Fuse Included,"Limited time offer, ends 10/01",$10.99
740,"GIGABYTE AORUS GeForce RTX 2070 XTREME 8G Graphics Card, 3 x Stacked WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2070AORUS X-8GC Video Card",,$733.40
741,MSI GeForce GTX 1060 DirectX 12 GTX 1060 GAMING X 6G 6GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,,$379.00
742,StarTech.com USB 3.0 AC1200 Dual Band Wireless-AC Network Adapter - 802.11ac WiFi Adapter,,$47.99
743,6-Pack Corn Electronics Updated Ver008S Mining Dedicated Riser Card PCI-E Express Cable 1x to 16x Ethereum ETH Mining 60cm USB 3.0 Cable 4 Solid Capacitors LED Indicator and Fuse Included,"Limited time offer, ends 10/01",$10.99
744,ORICO SuperSpeed 7 Ports USB3.0 PCI-E Expansion Card Adapter PCI-E USB 3.0 HUB Controller Adapter Add on Card for Windows Vista PC Laptop (No Additional Power Connection Needed),"Limited time offer, ends 09/12",$17.99
745,EVGA GeForce 7300GS DirectX 9 256-P2-N436-LX 256MB 64-Bit GDDR2 PCI Express x16 Video Card,,$79.99
746,"GIGABYTE GeForce RTX 2080 GAMING OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2080GAMING OC-8GC Video Card",,$874.94
747,ASUS Dual GeForce RTX 2060 DirectX 12 DUAL-RTX2060-A6G 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,,$402.84
748,StarTech.com 2 Port SuperSpeed Mini PCI Express USB 3.0 Adapter Card w/ Bracket Kit Model MPEXUSB3S22B,,$48.99
749,"Fenvi FV-HB1200 Desktop Wireless AC1200 Dual Band PCI Express Hackintosh Wi-Fi Adapter, Bluetooth 4.0, Support Mac OS/Windows, 2.4G/5Ghz, 802.11ac, With Broadcom Wifi Card, 2x 6db Antennas","Limited time offer, ends 09/14",$34.99
750,iStarUSA Host Controller Model SAGE-PCIE-2U3,,$26.99
751,"Wireless-AC 9560 Generation Integrated Intel wireless 802.11ac, Dual Band, 2x2 Wi-Fi + Bluetooth 5 160MHz MU-MIMO NGFF Wifi Card",,$21.16
752,Comtrol RocketPort EXPRESS 8-port PC Express Serial Card w/ RJ45 Fanout Cable Model 30130-1,,$343.12
753,Refurbished: GIGABYTE AORUS GeForce RTX 2080 Ti DirectX 12 GV-N208TAORUSX WB-11GC 11GB 352-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,,"$1,055.99"
754,StarTech.com PCI Express Riser Card x8 Left Slot Adapter 1U with Flexible Cable Model PEX8RISERF,,$26.16
755,"Fenvi FV-AX200 Dual Band Wi-Fi 6 AX2974 PCI Express Wireless Adapter Bluetooth 5.0, Speed up to 2400Mbps, With Intel AX200 Card, IEEE802.11ax/ac, 2.4Ghz/5Ghz, MU-MIMO, Support Windows 10*64bit","Limited time offer, ends 09/14",$41.99
756,Open Box: ASUS ROG Strix GeForce RTX 2070 DirectX 12 ROG-STRIX-RTX2070-O8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,,$427.99
757,ORICO PCI-E to USB 3.0 4-Port PCI Express Card 15-Pin Power Connector High Quality  PCI-Express Expansion Card USB 3.0 Hub Controller Adapter Desktop for Windows XP / Vista PC Laptop Hot Swap,,$19.99
758,MSI GeForce RTX 2080 Ti DirectX 12 RTX 2080 TI SEA HAWK EK X 11GB 352-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,,"$1,489.00"
759,"Open Box: Rosewill RC-508 USB 3.0 PCI-E Express Card with 4 USB 3.0 Ports, Speed Up to 5.0 Gbps",,$19.99
760,MSI GeForce RTX 2080 SUPER DirectX 12 RTX 2080 Super Aero 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,,$819.00
761,"Wavlink Update USB3.0 Wireless 1300Mbps USB Adapter Wireless Adapter Dual Band 2.4G/5G High Gain Antenna Wi-Fi Adapter IEEE802.11ac/n/g/b With WPS, Wireless LAN Network Card Dongle for Windows, PC,Mac","Limited time offer, ends 09/17",$19.99
762,Refurbished: MSI Radeon RX 580 DirectX 12 RX 580 ARMOR 4G OC 4GB 256-Bit GDDR5 PCI Express x16 HDCP Ready CrossFireX Support Video Card,,$124.99
763,"GIGABYTE GeForce RTX 2080 GAMING OC WHITE 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N2080GAMINGOC WHITE-8GC Video Card",,$827.70
764,StarTech EC13942 2 Port ExpressCard Laptop 1394a Firewire Adapter Card,,$46.28
765,"ORICO 4-Port USB3.0 PCI-E Expansion Card  USB3.0 4 Port PCI Express to USB3.0 Host Controller Adapter Card with 30cm 15PIN SATA to Big 4PIN Power Cord Compatible with Windows,Vista,Linux and Mac OS",,$20.99
766,"EVGA GeForce GTX 980 04G-P4-1980-KR 4GB GAMING, Silent Cooling Graphics Card",,$460.00
767,MICROSOFT HARDWARE - MSFTSAMPLTWRLSBNDL,,$672.99
768,PNY GeForce 7600GS DirectX 9 VCG76512SXPB 512MB 128-Bit GDDR2 PCI Express x16 SLI Support Video Card,,$155.00
769,SIIG One 9-pin Serial (16950 UART) x1 PCI Express Card Model JJ-E10011-S3,,$39.89
770,SIIG Low profile 1394 (FireWire) 3-port (2 ext. & 1 int.) host adapter Model LP-N21011-S8,,$23.69
771,USB3.1(GEN 2) PCI-E Expansion Card Adapter ORICO USB3.1 Type-C and Type-A 2-Port PCI Express Card PCI-E Card SATA Power Connector - 10Gbps ASM1142 Chpset for Desktop PC,,$26.99
772,M Key M.2 PCIe NGFF SSD to PCI-e Express 3.0 x4 Adapter Card Controller with Heatsink for 2230 2242 2260 2280 mm M Key M.2 PCIe Based AHCI NVMe SSD,"Limited time offer, ends 09/19",$18.95
773,NEC NP05LM1,,$64.99
774,SIIG 1-port ECP/EPP Parallel PCIe Model JJ-E01211-S1,,$28.31
775,RIITOP 7 Ports USB 3.0 PCI-E Express Adapter Card Speed up to 5Gbps - PCIe USB3.0 Controller Card for Desktop PC with 15 pin SATA Power Connector,"Limited time offer, ends 09/25",$22.99
776,MSI GeForce RTX 2080 DirectX 12 RTX 2080 VENTUS 8G 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,,$736.86
777,"HP JY728A Aruba Micro-Usb 2.0 Console Adapter Cable - Usb / Serial Cable - Ttl Serial (F) To Usb (M) - For Aruba Ap-203H, Ap-303H",,$25.50
778,"ZOTAC GAMING GeForce RTX 2070 AMP 8GB GDDR6 256-bit Graphics Card, IceStorm 2.0, Active Fan Control, Metal Backplate, Spectra RGB LED Lighting (ZT-T20700D-10P)",,$614.32
779,Refurbished: GIGABYTE GeForce RTX 2080 DirectX 12 GV-N2080GAMINGOC WHITE-8GC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,,$609.99
780,MSI Radeon RX 580 DirectX 12 Radeon RX 580 8G V1 8GB 256-Bit GDDR5 PCI Express x16 HDCP Ready CrossFireX Support Video Card,,$214.45
781,Refurbished: GIGABYTE GeForce RTX 2080 Ti DirectX 12 GV-N208TGAMING OC-11GC 11GB 352-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,,$950.99
782,2.4G Wireless AX200NGW NGFF Network Wifi Card For Intel AX200 2.4G/5Ghz 802.11ac/ax Wi-fi Bluetooth 5.0 better than 9260AC NGW,,$24.99
783,Refurbished: GIGABYTE GeForce GTX 1060 DirectX 12 GV-N1060WF2OC-3GD 3GB 192-Bit GDDR5 PCI Express 3.0 x16 ATX Video Cards,,$114.99
784,Open Box: ASUS Radeon RX 5700 XT PCIe 4.0 VR Ready Graphics Card with 8GB GDDR6 Memory and Support for up to 6 Monitors (RX5700XT-8G),,$389.99
785,Sophos AP 100C Secure WiFi Series Access Point A1EZTCHNF,,$512.99
786,4 Port PCIE PCI-e to USB 3.0 (2 x Type A+ 20 Pin Internal) Expansion Card Hub Controller PCI Express Card Adapter w/ SATA Power,"Limited time offer, ends 09/23",$17.88
787,GN NETCOM - GSA2399-823-109,,$103.95
788,SYBA M.2 PCIe I/F NVMe SSD to U.2 (SFF-8639) 2.5-Inch SSD Adapter with Cable Model SI-ADA40123,,$31.99
789,Lenovo ThinkServer RAID 520i Adapter ThinkServer RAID 520i Adapter,,$303.99
790,StarTech PEXUSB3S42V 4 Port Dual Bus PCI Express (PCIe) SuperSpeed USB 3.0 Card Adapter with UASP - SATA/LP4 Power ,,$78.31
791,"EnLabs M.2 NGFF SSD M Key NVME PCIe Card Adapter - PCIe X4 to PCIe/NVME Based M.2 Add On Card w/ Full-profile Bracket - Supports M.2 PCIe 2230, 2242, 2260 and 2280","Limited time offer, ends 09/23",$10.88
792,Lenovo ThinkServer RAID 520i Adapter ThinkServer RAID 520i Adapter,,$303.99
793,StarTech PEXUSB3S42V 4 Port Dual Bus PCI Express (PCIe) SuperSpeed USB 3.0 Card Adapter with UASP - SATA/LP4 Power ,,$78.31
794,"EnLabs M.2 NGFF SSD M Key NVME PCIe Card Adapter - PCIe X4 to PCIe/NVME Based M.2 Add On Card w/ Full-profile Bracket - Supports M.2 PCIe 2230, 2242, 2260 and 2280","Limited time offer, ends 09/23",$10.88
795,MSI GeForce RTX 2080 TI GAMING X TRIO Video Card,,"$1,276.99"
796,MSI GeForce RTX 2080 DirectX 12 RTX 2080 AERO 8G 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,,$854.99
797,EVGA GeForce GTX 1060 DirectX 12 06G-P4-6262-KR 6GB 192-Bit GDDR5 PCI Express 3.0 Video Card,,$639.99
798,"PCIe Sound Card, 5.1 Internal Sound Card for PC Windows 10 with Low Profile Bracket, 3D Stereo PCI-e Audio Card, CMI8738 Chip 32/64 Bit Sound Card PCI Express Adapter",,$17.98
799,TRENDnet TBW-108UB Micro N150 Wireless & Bluetooth USB Adapter,,$19.99
800,"7260HMW Wireless-AC 2X2 Mini PCI-E Wi-Fi Network Card For Intel 7260, Speed Up to 867Mbps, IEEE802.11ac, Dual Band 2.4G/5G, Bluetooth 4.0 For Laptop Windows","Limited time offer, ends 09/14",$18.99
801,Plantronics 205250-01 BT600 High-fidelity Bluetooth USB Adapter,,$57.99
802,Intel BOXNUC8i3BEK1 Bean Canyon NUC Components Other,,$374.09
803,MSI GeForce GTX 1080 DirectX 12 GTX 1080 GAMING 8G 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,,$869.00
804,WGA35723,,$704.99
805,MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 Ti DUKE 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,,$670.00
806,"EVGA GeForce GT 1030 SC, 02G-P4-6332-KR, 2GB GDDR5, Passive, Low Profile",,$88.55
807,Zotac GeForce RTX 2080 Ti Graphic Card - 1.35 GHz Core - 1.55 GHz Boost Clock - 11 GB GDDR6 - Dual Slot Space Required,,"$1,304.91"
808,EVGA GeForce GT 710 DirectX 12 02G-P3-2713-KR 2GB 64-Bit DDR3 PCI Express 2.0 Video Card,,$59.97
809,MSI GeForce GTX 1050 DirectX 12 GTX 1050 2G OC 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,,$189.99
810,StarTech.com USB 2.0 AC600 Mini Dual Band Wireless-AC Network Adapter - 1T1R 802.11ac WiFi Adapter,,$30.99
811,StarTech.com PEX4S952LP 4 Port Low Profile Native RS232 PCI Express Serial Card with 16950 UART,,$88.67
812,"TROND® AC2 Aluminum External USB Audio Adapter Sound Card with 3.5mm Stereo Headphone/Speaker and Mono Microphone Jacks (Black, C-Media CM108 Chip, Plug-N-Play, Compatible with Windows, Mac and Linux)",,$18.00
813,"RIITOP Dual M.2 to PCIe Adapter, M Key M.2 NVME AHCI SSD to PCI-e 3.0 x4 and B / B+M Key M.2 SATA SSD to SATA Controller Expansion Card with Low Profile Bracket Support 110/80/60/42/30 mm M.2 SSD","Limited time offer, ends 09/20",$15.95
814,[Supports Mac OS] ORICO SuperSpeed USB3.0 PCI Express Host Controller Card 4PIN to 15 PIN Power Cable (2 Port & 19PIN )Internal Card with Power Cable for Mac OS Windows XP / Vista ( PME-4UI ),,$21.99
815,"9260NGW Wireless-AC Adapter Wifi Network Card For Intel 9260 AC, 300Mbps + 1730Mbps, Dual Band 2.4G/5G,NGFF Interface, IEEE 802.11ac, Wi-fi + Bluetooth 5.0 Only support Windows 10 for Laptop PC","Limited time offer, ends 09/14",$17.99
816,WGA35701,,$436.69
817,MSI GeForce GTX 1050 DirectX 12 GTX 1050 2GT OC 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,,$142.00
818,WGA35731,,$524.99
819,"Fenvi 2.4Gbps Dual Band WiFi Card AX200NGW Desktop Bluetooth 5.0 Wireless  Adapter, With Intel Wi-Fi 6 AX200 NGFF 2x2 M.2 2230 Network Card, Dual Band 2.4Ghz/5Ghz, 802.11ax/ac, Support MU-MIMO","Limited time offer, ends 09/14",$30.99
820,SUNIX 4-port RS-232 with Power Output & Cash Drawer interface & DC Jack Universal PCI Serial Board Model CDK1056P,,$79.99
821,MSI GeForce GTX 1070 DirectX 12 GTX 1070 AERO 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,,$579.00
822,ASUS ROG GeForce GTX 1060 STRIX-GTX1060-O6G-GAMING 6GB 192-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,,$649.99
823,ALFA AWUS036NEH Network Wireless USB WiFi 802.11b/g/n  High Power Long Range Adapter,,$19.97
824,ZOTAC GeForce GTX 1050 Ti DirectX 12 ZT-P10510A-10L 4GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready Mini Video Card,,$279.99
825,CIG 200159P Extended Yield Toner Cartridge For Lj 4000 4050 (Alternative For Hp C4127X 27X) (15000 Yield),,$39.44
826,PowerColor Radeon RX 570 DirectX 12 AXRX 570 8GBD5-DMV3 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support ATX Cryptocurrency Video Card - Brown Box (Only Comes with Driver + Manual),,$289.00
827,EC2WORLD 4 Ports PCI-E to USB 3.1 Expansion Card PCI-E to USB 3.1 type-c 5Gbps,"Limited time offer, ends 09/18",$39.95
